latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.199997,21.0,113.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-10-01T00:00,9.5,93,0.00,0.00,3,1.1,198
2022-10-01T01:00,9.1,94,0.00,0.00,3,2.4,153
2022-10-01T02:00,8.9,94,0.00,0.00,3,3.1,159
2022-10-01T03:00,8.5,95,0.00,0.00,3,3.0,166
2022-10-01T04:00,8.0,96,0.00,0.00,0,2.9,187
2022-10-01T05:00,7.4,97,0.00,0.00,2,3.8,229
2022-10-01T06:00,6.6,98,0.00,0.00,3,4.1,225
2022-10-01T07:00,7.2,98,0.00,0.00,3,2.3,252
2022-10-01T08:00,8.7,97,0.00,0.00,3,4.2,250
2022-10-01T09:00,10.4,90,0.00,0.00,2,5.8,292
2022-10-01T10:00,11.7,81,0.00,0.00,0,9.1,304
2022-10-01T11:00,13.1,71,0.00,0.00,3,10.8,285
2022-10-01T12:00,13.9,66,0.00,0.00,2,10.3,282
2022-10-01T13:00,14.7,60,0.00,0.00,3,10.2,288
2022-10-01T14:00,15.1,58,0.00,0.00,3,10.7,290
2022-10-01T15:00,15.0,60,0.00,0.00,3,11.2,276
2022-10-01T16:00,14.5,65,0.00,0.00,3,9.2,291
2022-10-01T17:00,13.5,70,0.00,0.00,3,9.1,288
2022-10-01T18:00,12.6,78,1.00,0.00,53,9.7,301
2022-10-01T19:00,11.6,91,0.90,0.00,53,10.2,309
2022-10-01T20:00,11.0,92,0.30,0.00,51,9.4,293
2022-10-01T21:00,10.6,94,0.70,0.00,53,8.1,257
2022-10-01T22:00,10.6,95,1.00,0.00,53,8.8,215
2022-10-01T23:00,10.5,94,0.60,0.00,53,12.5,192
2022-10-02T00:00,10.2,94,0.20,0.00,51,11.5,184
2022-10-02T01:00,9.9,92,0.10,0.00,51,11.7,191
2022-10-02T02:00,9.9,91,0.10,0.00,51,13.6,191
2022-10-02T03:00,10.0,91,0.70,0.00,53,13.8,186
2022-10-02T04:00,10.1,92,0.20,0.00,51,14.8,186
2022-10-02T05:00,10.4,93,0.10,0.00,51,16.2,179
2022-10-02T06:00,10.6,93,0.20,0.00,51,17.4,174
2022-10-02T07:00,10.7,92,0.10,0.00,51,21.0,167
2022-10-02T08:00,11.5,90,0.00,0.00,2,20.3,168
2022-10-02T09:00,12.0,87,0.10,0.00,51,18.8,173
2022-10-02T10:00,11.7,88,0.70,0.00,53,18.7,179
2022-10-02T11:00,12.5,89,0.10,0.00,51,18.1,167
2022-10-02T12:00,13.0,88,0.10,0.00,51,19.5,176
2022-10-02T13:00,13.2,86,0.30,0.00,51,20.8,171
2022-10-02T14:00,12.9,85,0.80,0.00,53,20.6,168
2022-10-02T15:00,13.0,85,0.10,0.00,51,20.8,162
2022-10-02T16:00,12.5,84,0.20,0.00,51,15.6,161
2022-10-02T17:00,11.8,84,0.00,0.00,1,12.7,173
2022-10-02T18:00,10.9,87,0.10,0.00,51,12.2,182
2022-10-02T19:00,10.5,88,0.10,0.00,51,12.6,182
2022-10-02T20:00,10.6,78,0.00,0.00,1,14.0,181
2022-10-02T21:00,10.4,79,0.00,0.00,2,15.5,177
2022-10-02T22:00,10.2,82,0.00,0.00,1,16.7,173
2022-10-02T23:00,10.1,84,0.00,0.00,3,17.8,166
2022-10-03T00:00,10.0,86,0.00,0.00,3,16.8,165
2022-10-03T01:00,9.6,87,0.00,0.00,3,16.9,168
2022-10-03T02:00,9.5,87,0.00,0.00,3,18.9,167
2022-10-03T03:00,9.5,86,0.00,0.00,3,19.8,164
2022-10-03T04:00,9.8,86,0.10,0.00,51,21.2,170
2022-10-03T05:00,9.9,85,0.00,0.00,3,22.9,167
2022-10-03T06:00,10.0,84,0.10,0.00,51,23.4,166
2022-10-03T07:00,10.2,83,0.10,0.00,51,25.0,165
2022-10-03T08:00,10.3,90,0.40,0.00,51,27.4,163
2022-10-03T09:00,11.1,85,0.20,0.00,51,31.4,153
2022-10-03T10:00,11.5,83,0.10,0.00,51,29.6,148
2022-10-03T11:00,12.0,85,0.20,0.00,51,30.7,144
2022-10-03T12:00,12.0,81,0.70,0.00,53,28.3,134
2022-10-03T13:00,12.1,74,0.20,0.00,51,28.1,130
2022-10-03T14:00,12.9,64,0.00,0.00,1,29.2,128
2022-10-03T15:00,12.9,60,0.00,0.00,1,28.5,127
2022-10-03T16:00,12.5,59,0.00,0.00,1,25.3,130
2022-10-03T17:00,12.1,60,0.00,0.00,1,24.2,133
2022-10-03T18:00,11.5,63,0.00,0.00,1,23.2,137
2022-10-03T19:00,10.7,69,0.00,0.00,2,23.2,139
2022-10-03T20:00,10.4,74,0.00,0.00,2,23.1,141
2022-10-03T21:00,10.2,77,0.00,0.00,1,21.9,144
2022-10-03T22:00,10.0,81,0.00,0.00,1,20.6,147
2022-10-03T23:00,9.7,84,0.00,0.00,2,20.1,147
2022-10-04T00:00,9.1,89,0.20,0.00,51,18.4,152
2022-10-04T01:00,9.2,89,0.20,0.00,51,20.1,147
2022-10-04T02:00,9.2,90,0.00,0.00,3,19.4,149
2022-10-04T03:00,9.1,91,0.00,0.00,2,18.8,154
2022-10-04T04:00,9.1,92,0.00,0.00,2,18.2,155
2022-10-04T05:00,9.0,92,0.00,0.00,1,18.1,157
2022-10-04T06:00,9.2,92,0.00,0.00,1,18.6,158
2022-10-04T07:00,9.6,90,0.00,0.00,2,19.4,158
2022-10-04T08:00,10.1,91,0.00,0.00,3,18.5,159
2022-10-04T09:00,11.4,84,0.00,0.00,3,22.7,153
2022-10-04T10:00,12.3,76,0.10,0.00,51,25.3,144
2022-10-04T11:00,13.2,69,0.00,0.00,2,20.9,153
2022-10-04T12:00,13.9,65,0.10,0.00,51,23.4,155
2022-10-04T13:00,14.0,64,0.10,0.00,51,23.7,156
2022-10-04T14:00,14.0,64,0.00,0.00,2,24.3,153
2022-10-04T15:00,14.2,61,0.00,0.00,1,20.6,155
2022-10-04T16:00,13.8,62,0.00,0.00,1,16.8,157
2022-10-04T17:00,13.0,62,0.00,0.00,1,14.2,164
2022-10-04T18:00,11.8,66,0.00,0.00,0,13.2,169
2022-10-04T19:00,10.9,69,0.00,0.00,0,12.3,175
2022-10-04T20:00,10.3,76,0.00,0.00,0,12.6,175
2022-10-04T21:00,9.8,79,0.00,0.00,1,12.6,177
2022-10-04T22:00,9.4,82,0.00,0.00,0,11.5,182
2022-10-04T23:00,8.9,85,0.00,0.00,0,12.6,185
2022-10-05T00:00,8.5,88,0.00,0.00,1,11.4,191
2022-10-05T01:00,8.2,89,0.00,0.00,2,10.2,198
2022-10-05T02:00,8.0,90,0.00,0.00,1,9.9,213
2022-10-05T03:00,8.0,89,0.00,0.00,2,9.5,217
2022-10-05T04:00,8.1,89,0.00,0.00,1,10.0,232
2022-10-05T05:00,8.0,88,0.00,0.00,1,11.6,234
2022-10-05T06:00,8.2,88,0.00,0.00,1,12.5,229
2022-10-05T07:00,8.9,85,0.00,0.00,1,13.2,227
2022-10-05T08:00,10.0,87,0.00,0.00,1,14.4,238
2022-10-05T09:00,11.4,81,0.00,0.00,2,14.6,237
2022-10-05T10:00,13.1,74,0.00,0.00,3,16.6,236
2022-10-05T11:00,14.7,69,0.00,0.00,1,15.7,233
2022-10-05T12:00,15.5,67,0.00,0.00,1,15.8,229
2022-10-05T13:00,16.1,66,0.00,0.00,2,16.4,230
2022-10-05T14:00,16.3,66,0.00,0.00,1,17.0,234
2022-10-05T15:00,16.2,68,0.00,0.00,1,14.6,237
2022-10-05T16:00,15.7,69,0.00,0.00,1,14.9,238
2022-10-05T17:00,14.7,72,0.00,0.00,1,13.9,239
2022-10-05T18:00,14.1,74,0.00,0.00,1,13.5,241
2022-10-05T19:00,13.8,74,0.00,0.00,1,13.9,239
2022-10-05T20:00,13.6,77,0.00,0.00,1,14.6,237
2022-10-05T21:00,13.0,77,0.00,0.00,1,14.7,234
2022-10-05T22:00,12.5,77,0.00,0.00,0,14.9,233
2022-10-05T23:00,12.0,77,0.00,0.00,1,15.3,221
2022-10-06T00:00,11.7,78,0.00,0.00,1,14.0,222
2022-10-06T01:00,11.5,79,0.00,0.00,0,14.0,224
2022-10-06T02:00,11.3,80,0.00,0.00,0,14.3,227
2022-10-06T03:00,11.2,82,0.00,0.00,0,15.0,224
2022-10-06T04:00,11.1,83,0.00,0.00,0,15.5,216
2022-10-06T05:00,10.9,85,0.00,0.00,0,15.6,209
2022-10-06T06:00,10.8,86,0.00,0.00,0,16.2,201
2022-10-06T07:00,11.7,84,0.00,0.00,0,16.3,198
2022-10-06T08:00,13.9,82,0.00,0.00,0,15.1,198
2022-10-06T09:00,15.8,77,0.00,0.00,2,16.7,194
2022-10-06T10:00,16.9,73,0.00,0.00,1,16.1,196
2022-10-06T11:00,18.2,70,0.00,0.00,3,16.2,183
2022-10-06T12:00,19.0,67,0.10,0.00,51,16.2,180
2022-10-06T13:00,18.7,67,0.10,0.00,51,15.1,183
2022-10-06T14:00,17.9,69,0.00,0.00,2,15.3,188
2022-10-06T15:00,17.5,68,0.00,0.00,1,17.3,178
2022-10-06T16:00,16.8,68,0.00,0.00,0,14.9,172
2022-10-06T17:00,15.3,70,0.00,0.00,0,12.1,170
2022-10-06T18:00,13.8,74,0.00,0.00,0,11.6,164
2022-10-06T19:00,12.8,76,0.00,0.00,0,10.8,159
2022-10-06T20:00,12.0,75,0.00,0.00,0,9.0,157
2022-10-06T21:00,10.9,78,0.00,0.00,0,7.3,160
2022-10-06T22:00,10.0,81,0.00,0.00,0,7.8,167
2022-10-06T23:00,9.0,85,0.00,0.00,0,8.0,162
2022-10-07T00:00,8.1,88,0.00,0.00,0,8.6,178
2022-10-07T01:00,7.3,90,0.00,0.00,0,8.0,198
2022-10-07T02:00,6.6,92,0.00,0.00,0,7.8,214
2022-10-07T03:00,6.1,93,0.00,0.00,0,7.7,229
2022-10-07T04:00,5.6,94,0.00,0.00,0,6.5,236
2022-10-07T05:00,5.2,95,0.00,0.00,0,6.4,243
2022-10-07T06:00,4.9,95,0.00,0.00,0,7.0,249
2022-10-07T07:00,5.9,94,0.00,0.00,0,8.4,250
2022-10-07T08:00,9.7,85,0.00,0.00,0,7.9,254
2022-10-07T09:00,12.4,76,0.00,0.00,0,7.8,257
2022-10-07T10:00,14.6,68,0.00,0.00,0,9.2,259
2022-10-07T11:00,16.0,60,0.00,0.00,0,11.3,253
2022-10-07T12:00,16.8,52,0.00,0.00,0,11.0,251
2022-10-07T13:00,17.2,50,0.00,0.00,0,10.7,258
2022-10-07T14:00,17.4,51,0.00,0.00,0,10.8,266
2022-10-07T15:00,17.2,54,0.00,0.00,0,9.9,280
2022-10-07T16:00,16.2,62,0.00,0.00,0,8.7,294
2022-10-07T17:00,14.5,69,0.00,0.00,0,10.0,300
2022-10-07T18:00,13.3,75,0.00,0.00,1,12.7,295
2022-10-07T19:00,13.3,79,0.00,0.00,0,13.8,290
2022-10-07T20:00,12.7,74,0.00,0.00,1,13.8,285
2022-10-07T21:00,12.3,78,0.00,0.00,1,13.2,281
2022-10-07T22:00,12.2,81,0.00,0.00,1,13.4,278
2022-10-07T23:00,12.1,84,0.00,0.00,1,14.1,273
2022-10-08T00:00,12.0,86,0.00,0.00,1,13.0,273
2022-10-08T01:00,12.1,86,0.00,0.00,1,13.0,272
2022-10-08T02:00,11.8,89,0.00,0.00,0,13.0,267
2022-10-08T03:00,11.5,91,0.00,0.00,0,12.9,257
2022-10-08T04:00,11.5,91,0.00,0.00,0,12.8,248
2022-10-08T05:00,11.3,92,0.00,0.00,1,12.6,243
2022-10-08T06:00,11.4,92,0.00,0.00,2,12.1,240
2022-10-08T07:00,12.0,91,0.00,0.00,3,12.5,237
2022-10-08T08:00,13.9,85,0.00,0.00,3,12.3,238
2022-10-08T09:00,14.9,82,0.00,0.00,3,12.7,235
2022-10-08T10:00,16.3,77,0.00,0.00,2,13.8,231
2022-10-08T11:00,17.6,72,0.00,0.00,3,11.0,229
2022-10-08T12:00,18.5,69,0.00,0.00,3,14.3,223
2022-10-08T13:00,19.0,67,0.00,0.00,2,14.3,221
2022-10-08T14:00,18.5,71,0.10,0.00,51,10.7,230
2022-10-08T15:00,17.9,74,0.10,0.00,51,10.2,238
2022-10-08T16:00,17.1,78,0.10,0.00,51,10.5,221
2022-10-08T17:00,15.9,81,0.20,0.00,51,11.5,212
2022-10-08T18:00,15.1,84,0.20,0.00,51,11.6,202
2022-10-08T19:00,14.3,87,0.00,0.00,3,14.2,187
2022-10-08T20:00,14.7,84,0.00,0.00,3,15.9,177
2022-10-08T21:00,14.1,84,0.00,0.00,3,15.3,172
2022-10-08T22:00,13.4,83,0.00,0.00,1,14.7,169
2022-10-08T23:00,12.7,84,0.00,0.00,2,16.9,169
2022-10-09T00:00,12.0,86,0.00,0.00,1,15.2,166
2022-10-09T01:00,11.3,89,0.00,0.00,1,13.8,174
2022-10-09T02:00,10.6,90,0.00,0.00,1,16.0,172
2022-10-09T03:00,9.9,91,0.00,0.00,1,16.5,164
2022-10-09T04:00,9.6,91,0.00,0.00,0,13.2,169
2022-10-09T05:00,9.6,89,0.00,0.00,0,13.0,174
2022-10-09T06:00,9.6,86,0.00,0.00,0,13.4,175
2022-10-09T07:00,9.7,85,0.00,0.00,1,14.2,173
2022-10-09T08:00,9.8,85,0.00,0.00,2,20.2,158
2022-10-09T09:00,10.2,81,0.00,0.00,2,20.7,149
2022-10-09T10:00,11.2,71,0.00,0.00,3,18.8,148
2022-10-09T11:00,11.8,68,0.00,0.00,3,14.9,160
2022-10-09T12:00,12.2,66,0.10,0.00,51,14.4,158
2022-10-09T13:00,12.3,65,0.00,0.00,3,13.1,159
2022-10-09T14:00,12.4,64,0.00,0.00,3,12.4,163
2022-10-09T15:00,12.5,63,0.00,0.00,3,11.2,165
2022-10-09T16:00,12.2,65,0.00,0.00,2,9.1,173
2022-10-09T17:00,11.2,68,0.00,0.00,0,6.6,193
2022-10-09T18:00,10.1,73,0.00,0.00,0,6.8,198
2022-10-09T19:00,9.1,77,0.00,0.00,0,7.4,203
2022-10-09T20:00,7.9,85,0.00,0.00,0,7.6,205
2022-10-09T21:00,7.1,89,0.00,0.00,0,7.9,210
2022-10-09T22:00,6.3,91,0.00,0.00,0,8.2,218
2022-10-09T23:00,5.5,93,0.00,0.00,0,4.5,241
2022-10-10T00:00,5.0,94,0.00,0.00,0,4.8,283
2022-10-10T01:00,4.5,95,0.00,0.00,0,6.8,288
2022-10-10T02:00,4.1,95,0.00,0.00,0,7.0,305
2022-10-10T03:00,3.8,95,0.00,0.00,1,6.9,313
2022-10-10T04:00,3.5,95,0.00,0.00,1,8.9,313
2022-10-10T05:00,3.4,94,0.00,0.00,1,10.4,314
2022-10-10T06:00,3.6,93,0.00,0.00,1,11.8,310
2022-10-10T07:00,4.9,90,0.00,0.00,0,13.7,305
2022-10-10T08:00,7.4,90,0.00,0.00,0,13.4,301
2022-10-10T09:00,9.6,82,0.00,0.00,0,14.8,296
2022-10-10T10:00,11.3,74,0.00,0.00,0,16.3,292
2022-10-10T11:00,12.7,67,0.00,0.00,0,15.6,296
2022-10-10T12:00,13.7,61,0.00,0.00,0,16.3,301
2022-10-10T13:00,14.3,57,0.00,0.00,0,15.9,303
2022-10-10T14:00,14.5,55,0.00,0.00,0,16.6,309
2022-10-10T15:00,14.3,56,0.00,0.00,0,16.3,317
2022-10-10T16:00,13.3,60,0.00,0.00,0,15.0,318
2022-10-10T17:00,11.9,64,0.00,0.00,0,15.6,310
2022-10-10T18:00,11.0,68,0.00,0.00,0,16.0,306
2022-10-10T19:00,10.4,70,0.00,0.00,0,17.0,302
2022-10-10T20:00,10.2,70,0.00,0.00,0,17.7,299
2022-10-10T21:00,9.9,72,0.00,0.00,1,17.7,294
2022-10-10T22:00,9.6,74,0.00,0.00,1,17.4,288
2022-10-10T23:00,9.4,75,0.00,0.00,0,16.8,285
2022-10-11T00:00,9.3,75,0.00,0.00,0,14.9,278
2022-10-11T01:00,9.0,76,0.00,0.00,0,13.0,267
2022-10-11T02:00,9.0,75,0.00,0.00,0,12.0,254
2022-10-11T03:00,8.7,77,0.00,0.00,0,10.6,242
2022-10-11T04:00,8.7,80,0.10,0.00,51,9.7,225
2022-10-11T05:00,8.7,83,0.10,0.00,51,10.5,207
2022-10-11T06:00,8.5,88,0.00,0.00,1,10.9,197
2022-10-11T07:00,8.9,90,0.00,0.00,1,12.2,194
2022-10-11T08:00,10.6,89,0.00,0.00,1,13.3,180
2022-10-11T09:00,12.1,82,0.00,0.00,3,20.1,156
2022-10-11T10:00,12.9,77,0.00,0.00,3,18.5,151
2022-10-11T11:00,13.3,74,0.00,0.00,2,16.2,159
2022-10-11T12:00,13.8,70,0.00,0.00,1,16.3,158
2022-10-11T13:00,14.1,66,0.00,0.00,1,16.1,156
2022-10-11T14:00,14.0,63,0.00,0.00,0,15.8,156
2022-10-11T15:00,13.8,60,0.00,0.00,1,14.5,157
2022-10-11T16:00,13.0,61,0.00,0.00,1,11.0,161
2022-10-11T17:00,11.8,65,0.00,0.00,2,9.2,169
2022-10-11T18:00,11.1,67,0.00,0.00,2,9.1,173
2022-10-11T19:00,10.6,69,0.00,0.00,2,9.1,171
2022-10-11T20:00,10.2,71,0.00,0.00,1,9.3,164
2022-10-11T21:00,9.6,73,0.00,0.00,2,8.4,160
2022-10-11T22:00,8.9,77,0.00,0.00,1,7.5,163
2022-10-11T23:00,8.6,79,0.00,0.00,1,6.8,162
2022-10-12T00:00,8.1,81,0.00,0.00,1,5.6,165
2022-10-12T01:00,7.4,85,0.00,0.00,1,5.4,176
2022-10-12T02:00,6.9,87,0.00,0.00,1,6.9,186
2022-10-12T03:00,6.2,90,0.00,0.00,0,6.6,193
2022-10-12T04:00,5.7,91,0.00,0.00,1,6.4,196
2022-10-12T05:00,5.3,92,0.00,0.00,1,6.2,201
2022-10-12T06:00,5.0,93,0.00,0.00,1,6.0,197
2022-10-12T07:00,5.3,93,0.00,0.00,1,7.8,193
2022-10-12T08:00,7.4,88,0.00,0.00,2,6.2,190
2022-10-12T09:00,9.2,80,0.00,0.00,2,6.2,187
2022-10-12T10:00,10.8,75,0.00,0.00,1,6.5,186
2022-10-12T11:00,12.1,72,0.00,0.00,1,6.9,189
2022-10-12T12:00,13.0,69,0.00,0.00,1,8.0,185
2022-10-12T13:00,13.7,62,0.00,0.00,1,9.0,175
2022-10-12T14:00,13.7,60,0.00,0.00,2,9.4,162
2022-10-12T15:00,13.5,60,0.00,0.00,3,8.0,153
2022-10-12T16:00,12.7,66,0.00,0.00,2,4.5,151
2022-10-12T17:00,11.8,70,0.00,0.00,2,6.9,152
2022-10-12T18:00,10.8,77,0.00,0.00,2,6.6,158
2022-10-12T19:00,10.0,81,0.00,0.00,2,5.4,176
2022-10-12T20:00,9.8,77,0.00,0.00,2,4.5,194
2022-10-12T21:00,9.7,77,0.00,0.00,2,3.4,198
2022-10-12T22:00,9.3,78,0.00,0.00,2,2.0,225
2022-10-12T23:00,7.5,86,0.00,0.00,1,2.9,277
2022-10-13T00:00,6.2,91,0.00,0.00,1,5.4,290
2022-10-13T01:00,6.0,92,0.00,0.00,1,6.8,288
2022-10-13T02:00,5.8,93,0.00,0.00,1,7.4,293
2022-10-13T03:00,5.7,94,0.00,0.00,1,5.5,293
2022-10-13T04:00,5.7,94,0.00,0.00,1,5.2,295
2022-10-13T05:00,5.8,93,0.00,0.00,2,5.3,298
2022-10-13T06:00,6.1,92,0.00,0.00,1,5.3,298
2022-10-13T07:00,6.4,91,0.00,0.00,1,6.9,298
2022-10-13T08:00,8.3,85,0.00,0.00,1,7.9,300
2022-10-13T09:00,10.6,75,0.00,0.00,1,8.1,302
2022-10-13T10:00,12.4,66,0.00,0.00,1,10.2,302
2022-10-13T11:00,13.5,57,0.00,0.00,0,12.8,302
2022-10-13T12:00,14.2,53,0.00,0.00,0,14.5,305
2022-10-13T13:00,14.4,52,0.00,0.00,0,14.8,304
2022-10-13T14:00,14.5,52,0.00,0.00,0,13.6,302
2022-10-13T15:00,14.2,54,0.00,0.00,0,11.2,303
2022-10-13T16:00,13.1,60,0.00,0.00,0,8.1,315
2022-10-13T17:00,11.4,66,0.00,0.00,0,8.9,320
2022-10-13T18:00,10.2,70,0.00,0.00,0,9.4,317
2022-10-13T19:00,9.4,74,0.00,0.00,0,11.2,315
2022-10-13T20:00,8.6,75,0.00,0.00,0,11.6,306
2022-10-13T21:00,8.1,77,0.00,0.00,0,10.6,298
2022-10-13T22:00,7.7,79,0.00,0.00,0,11.9,305
2022-10-13T23:00,7.5,80,0.00,0.00,0,11.6,300
2022-10-14T00:00,7.3,82,0.00,0.00,1,10.6,298
2022-10-14T01:00,7.5,83,0.00,0.00,2,10.5,297
2022-10-14T02:00,7.7,84,0.00,0.00,2,10.5,297
2022-10-14T03:00,7.7,86,0.00,0.00,3,10.3,295
2022-10-14T04:00,7.9,86,0.00,0.00,3,10.0,291
2022-10-14T05:00,8.1,86,0.00,0.00,3,10.2,293
2022-10-14T06:00,8.0,87,0.00,0.00,3,10.0,291
2022-10-14T07:00,8.5,85,0.00,0.00,3,10.7,290
2022-10-14T08:00,9.2,86,0.00,0.00,3,11.3,297
2022-10-14T09:00,10.3,83,0.00,0.00,3,11.8,293
2022-10-14T10:00,11.9,78,0.00,0.00,3,11.0,289
2022-10-14T11:00,13.0,76,0.10,0.00,51,8.9,291
2022-10-14T12:00,14.2,73,0.00,0.00,3,9.7,292
2022-10-14T13:00,14.8,72,0.00,0.00,3,10.5,292
2022-10-14T14:00,15.2,69,0.00,0.00,2,10.9,297
2022-10-14T15:00,15.0,72,0.00,0.00,2,10.1,305
2022-10-14T16:00,14.1,76,0.00,0.00,1,10.7,310
2022-10-14T17:00,13.3,80,0.00,0.00,1,10.8,307
2022-10-14T18:00,12.2,85,0.00,0.00,1,10.9,304
2022-10-14T19:00,11.7,88,0.00,0.00,1,11.1,299
2022-10-14T20:00,11.2,88,0.00,0.00,1,11.1,295
2022-10-14T21:00,10.8,91,0.00,0.00,0,10.7,290
2022-10-14T22:00,10.7,92,0.00,0.00,1,9.9,289
2022-10-14T23:00,10.2,94,0.00,0.00,1,10.1,287
2022-10-15T00:00,9.7,94,0.00,0.00,0,9.3,286
2022-10-15T01:00,9.3,94,0.00,0.00,0,9.1,279
2022-10-15T02:00,9.0,94,0.00,0.00,0,9.2,281
2022-10-15T03:00,8.6,95,0.00,0.00,0,9.6,290
2022-10-15T04:00,8.4,95,0.00,0.00,0,10.4,284
2022-10-15T05:00,8.2,95,0.00,0.00,0,11.3,287
2022-10-15T06:00,8.3,95,0.00,0.00,0,11.9,284
2022-10-15T07:00,8.8,94,0.00,0.00,0,12.8,286
2022-10-15T08:00,10.7,91,0.00,0.00,1,13.7,284
2022-10-15T09:00,12.8,83,0.00,0.00,1,13.6,282
2022-10-15T10:00,14.4,76,0.00,0.00,1,14.4,283
2022-10-15T11:00,16.1,69,0.00,0.00,2,16.9,286
2022-10-15T12:00,16.7,66,0.00,0.00,2,18.8,274
2022-10-15T13:00,17.3,64,0.00,0.00,2,19.2,257
2022-10-15T14:00,17.4,63,0.00,0.00,2,14.2,261
2022-10-15T15:00,16.7,67,0.00,0.00,3,13.3,267
2022-10-15T16:00,16.0,70,0.10,0.00,51,13.3,273
2022-10-15T17:00,15.0,74,0.00,0.00,3,14.1,276
2022-10-15T18:00,14.3,78,0.10,0.00,51,14.6,279
2022-10-15T19:00,14.2,78,0.00,0.00,1,14.8,273
2022-10-15T20:00,13.7,85,0.00,0.00,2,15.6,263
2022-10-15T21:00,13.2,84,0.00,0.00,2,15.7,261
2022-10-15T22:00,13.0,82,0.00,0.00,3,15.7,261
2022-10-15T23:00,13.1,79,0.00,0.00,3,14.3,258
2022-10-16T00:00,13.3,76,0.00,0.00,3,12.7,263
2022-10-16T01:00,13.4,74,0.00,0.00,3,14.4,266
2022-10-16T02:00,13.4,73,0.00,0.00,3,14.4,266
2022-10-16T03:00,13.4,73,0.00,0.00,3,13.0,265
2022-10-16T04:00,13.1,75,0.10,0.00,51,12.6,265
2022-10-16T05:00,12.9,77,0.00,0.00,3,12.4,262
2022-10-16T06:00,12.4,80,0.00,0.00,3,11.7,261
2022-10-16T07:00,12.3,82,0.00,0.00,3,11.9,265
2022-10-16T08:00,13.4,83,0.00,0.00,3,13.3,268
2022-10-16T09:00,14.7,81,0.00,0.00,2,13.4,264
2022-10-16T10:00,15.8,78,0.00,0.00,2,15.9,257
2022-10-16T11:00,17.3,73,0.00,0.00,1,13.9,260
2022-10-16T12:00,18.3,70,0.00,0.00,2,14.7,253
2022-10-16T13:00,18.7,69,0.00,0.00,2,14.6,250
2022-10-16T14:00,18.8,69,0.00,0.00,2,15.0,249
2022-10-16T15:00,18.9,69,0.00,0.00,3,11.4,246
2022-10-16T16:00,18.3,72,0.00,0.00,2,9.9,251
2022-10-16T17:00,17.2,76,0.00,0.00,3,8.7,253
2022-10-16T18:00,16.5,80,0.00,0.00,2,10.4,250
2022-10-16T19:00,15.8,84,0.00,0.00,1,11.1,234
2022-10-16T20:00,15.6,86,0.00,0.00,1,11.5,226
2022-10-16T21:00,15.2,88,0.00,0.00,0,12.6,217
2022-10-16T22:00,14.6,91,0.00,0.00,1,12.7,215
2022-10-16T23:00,14.2,93,0.00,0.00,2,10.0,218
2022-10-17T00:00,13.8,94,0.00,0.00,2,10.3,216
2022-10-17T01:00,13.4,95,0.00,0.00,2,9.7,207
2022-10-17T02:00,13.1,95,0.00,0.00,1,8.2,203
2022-10-17T03:00,12.6,96,0.00,0.00,1,6.1,208
2022-10-17T04:00,12.3,96,0.00,0.00,3,6.6,221
2022-10-17T05:00,11.9,96,0.00,0.00,2,8.2,218
2022-10-17T06:00,11.6,95,0.00,0.00,3,8.2,221
2022-10-17T07:00,11.7,94,0.00,0.00,3,7.5,253
2022-10-17T08:00,13.5,98,0.00,0.00,1,8.9,249
2022-10-17T09:00,15.3,90,0.10,0.00,51,7.6,245
2022-10-17T10:00,16.6,81,0.10,0.00,51,9.9,260
2022-10-17T11:00,17.9,73,0.00,0.00,1,8.0,278
2022-10-17T12:00,19.0,68,0.00,0.00,1,9.4,272
2022-10-17T13:00,19.7,64,0.00,0.00,1,10.5,266
2022-10-17T14:00,20.1,63,0.00,0.00,0,10.5,266
2022-10-17T15:00,19.9,65,0.00,0.00,1,9.7,274
2022-10-17T16:00,19.0,69,0.00,0.00,1,10.5,274
2022-10-17T17:00,17.6,73,0.00,0.00,0,12.6,273
2022-10-17T18:00,16.8,76,0.00,0.00,0,13.3,268
2022-10-17T19:00,16.2,78,0.00,0.00,1,13.9,260
2022-10-17T20:00,16.0,79,0.00,0.00,1,15.1,252
2022-10-17T21:00,15.8,78,0.00,0.00,1,15.5,248
2022-10-17T22:00,15.6,75,0.00,0.00,0,15.5,245
2022-10-17T23:00,15.4,71,0.00,0.00,1,16.1,230
2022-10-18T00:00,15.2,67,0.00,0.00,1,15.3,229
2022-10-18T01:00,15.0,63,0.00,0.00,1,16.8,228
2022-10-18T02:00,14.7,61,0.00,0.00,1,16.3,223
2022-10-18T03:00,14.2,61,0.00,0.00,0,15.5,216
2022-10-18T04:00,13.7,62,0.00,0.00,1,14.4,212
2022-10-18T05:00,13.2,64,0.00,0.00,2,12.7,209
2022-10-18T06:00,12.6,66,0.00,0.00,2,12.4,202
2022-10-18T07:00,12.5,70,0.00,0.00,1,11.9,205
2022-10-18T08:00,13.6,75,0.00,0.00,1,11.1,209
2022-10-18T09:00,14.9,72,0.00,0.00,1,10.1,207
2022-10-18T10:00,16.0,71,0.10,0.00,51,10.1,207
2022-10-18T11:00,16.9,71,0.00,0.00,3,7.0,201
